data/LibriSpeech/test-clean/1320/122617/1320-122617-0004.flac	 6.88	the ingenious hawkeye who recalled the hasty manner in which the other had abandoned his post at the bedside of the sick woman
data/LibriSpeech/test-clean/1320/122617/1320-122617-0004.flac	 11.83	the ingenious hawkeye who recalled the hasty manner in which the other had abandoned his post at the bedside of the sick woman was not without his suspicions concerning the subject of so much solemn deliberation
data/LibriSpeech/test-clean/1320/122617/1320-122617-0012.flac	 3.92	four or five of the latter only lingered about the door of the prison of uncus
data/LibriSpeech/test-clean/1320/122617/1320-122617-0012.flac	 7.12	four or five of the latter only lingered about the door of the prison of unkus wary but close observers of the manner of their captive
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 1.83	my pursuits are peaceful
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 3.52	my pursuits are peaceful and my temper i humbly trust
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 5.72	my pursuits are peaceful and my temper i humbly trust is greatly given to mercy and love
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 9.48	my pursuits are peaceful and my temper i humbly trust is greatly given to mercy and love returned david a little nettle that so direct an attack on his manhood
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 13.65	my pursuits are peaceful and my temper i humbly trust is greatly given to mercy and love returned david a little nettle that so direct an attack on his manhood but there are none who can say that i have ever forgotten my faith in the lord
data/LibriSpeech/test-clean/1320/122617/1320-122617-0028.flac	 15.68	my pursuits are peaceful and my temper i humbly trust is greatly given to mercy and love returned david a little nettle that so direct an attack on his manhood but there are none who can say that i have ever forgotten my faith in the lord even in the greatest straits
data/LibriSpeech/test-clean/1320/122617/1320-122617-0029.flac	 1.95	if you are not then knocked on the head
data/LibriSpeech/test-clean/1320/122617/1320-122617-0029.flac	 4.06	if you are not then knocked on the head your being a noncomposter will protect you
data/LibriSpeech/test-clean/1320/122617/1320-122617-0029.flac	 7.59	if you are not then knocked on the head your being a noncomposter will protect you and youll then have a good reason to expect to die in your bed
data/LibriSpeech/test-clean/1320/122617/1320-122617-0013.flac	 2.10	delivered in a strong tone of ascent
data/LibriSpeech/test-clean/1320/122617/1320-122617-0013.flac	 7.73	delivered in a strong tone of assent announced the gratification the savage would receive in witnessing such an exhibition of weakness in an enemy
data/LibriSpeech/test-clean/1320/122617/1320-122617-0013.flac	 9.00	delivered in a strong tone of assent announced the gratification the savage would receive in witnessing such an exhibition of weakness and an enemy so long hated
data/LibriSpeech/test-clean/1320/122617/1320-122617-0013.flac	 10.24	delivered in a strong tone of assent announced the gratification the savage would receive in witnessing such an exhibition of weakness and an enemy so long hated and so much feared
data/LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac	 2.39	the bear shook his shaggy sides
data/LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac	 4.23	the bear shook his shaggy sides and then a wellknown voice replied
data/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac	 1.09	so one kiss
data/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac	 2.27	so unkus you had better take the lead
data/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac	 6.00	so unkus you had better take the lead while i will put on the skin again and trust to cunning for want of speed
data/LibriSpeech/test-clean/1320/122617/1320-122617-0033.flac	 2.11	if however they take your scalp
data/LibriSpeech/test-clean/1320/122617/1320-122617-0033.flac	 4.22	if however they take your scalp as i trust and believe they will not
data/LibriSpeech/test-clean/1320/122617/1320-122617-0033.flac	 5.28	if however they take your scalp as i trust and believe they will not depend on it
data/LibriSpeech/test-clean/1320/122617/1320-122617-0033.flac	 10.65	if however they take your scalp as i trust and believe they will not depend on it uncus and i will not forget the deed but revenge it as becomes true warriors and trusty friends
data/LibriSpeech/test-clean/1320/122617/1320-122617-0009.flac	 3.96	i greatly mourn that one so well disposed should die in his ignorance
data/LibriSpeech/test-clean/1320/122617/1320-122617-0009.flac	 5.47	i greatly mourn that one so well disposed should die in his ignorance and i have sought a goodly hymn as a
data/LibriSpeech/test-clean/1320/122617/1320-122617-0009.flac	 7.18	i greatly mourn that one so well disposed should die in his ignorance and i have sought a goodly him can you lead me to him
data/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac	 1.10	in other words
data/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac	 4.98	in other words while he had implicit faith in the ability of balaams asked to speak
data/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac	 8.27	in other words while he had implicit faith in the ability of balaams asked to speak he was somewhat skeptical on the subject of a bears singing
data/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac	 13.22	in other words while he had implicit faith in the ability of balaams asked to speak he was somewhat skeptical on the subject of a bears singing and yet he had been assured of the latter on the testimony of his own exquisite organs
data/LibriSpeech/test-clean/1320/122617/1320-122617-0014.flac	 2.20	they drew back a little from the entrance
data/LibriSpeech/test-clean/1320/122617/1320-122617-0014.flac	 4.69	they drew back a little from the entrance and motioned to the supposed conjurer to enter
data/LibriSpeech/test-clean/1320/122617/1320-122617-0038.flac	 1.90	will the hurans hear his groans
data/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac	 1.70	it was silent and gloomy
data/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac	 2.29	it was silent and gloomy being
data/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac	 3.04	it was silent and gloomy being tenanted
data/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac	 4.56	it was silent and gloomy being tenanted solely by the captive
data/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac	 9.25	it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purpose of kukri
data/LibriSpeech/test-clean/1320/122617/1320-122617-0034.flac	 4.02	hold said david perceiving that with this assurance they were about to leave him
data/LibriSpeech/test-clean/1320/122617/1320-122617-0034.flac	 9.24	hold said david perceiving that with this assurance they were about to leave him i am an unworthy and humble follower of one who taught not the damnable principle of revenge
data/LibriSpeech/test-clean/1320/122617/1320-122617-0022.flac	 3.34	the delawares are children of the tortoise and they outstrip the deer
data/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac	 1.11	unkiss
data/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac	 3.93	uncus who had already approached the door in readiness to lead the way
data/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac	 4.91	uncus who had already approached the door in readiness to lead the way now recoiled
data/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac	 7.57	uncus who had already approached the door in readiness to lead the way now recoiled and placed himself once more in the bottom of the lodge
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 2.00	then heaving a heavy sigh
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 3.69	then heaving a heavy sigh probably among the last
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 7.40	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 8.16	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned he added
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 11.23	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned he added it is what i would wish to practice myself
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 12.98	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned he added it is what i would wish to practice myself as one without a cross of blood
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 15.75	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned he added it is what i would wish to practice myself as one without a cross of blood though it is not always easy to deal with an indian
data/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac	 17.70	then heaving a heavy sigh probably among the last he ever drew and pining for a condition he had so long abandoned he added it is what i would wish to practice myself as one without a cross of blood though it is not always easy to deal with an indian as you would with a fellow christian
data/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac	 2.36	onkus occupied a distant corner
data/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac	 3.71	unkus occupied a distant corner in a reclining attitude
data/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac	 6.12	uncus occupied a distant corner in a reclining attitude being rigidly bound both hands and feet
data/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac	 7.88	uncus occupied a distant corner in a reclining attitude being rigidly bound both hands and feet by strong and painful withs
data/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac	 1.97	the mohican started on his feet
data/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac	 6.74	the mohitkin started on his feet and shook his shaggy covering as though the animal he counterfeited was about to make some desperate effort
data/LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac	 1.95	but the bear instead of obeying
data/LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac	 3.81	but the bear instead of obeying maintained the seat it had taken
data/LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac	 4.62	but the bear instead of obeying maintained the seat it had taken and growled
data/LibriSpeech/test-clean/1320/122617/1320-122617-0003.flac	 3.55	there was something in his air and manner that betrayed to the scout
data/LibriSpeech/test-clean/1320/122617/1320-122617-0003.flac	 5.95	there was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind
data/LibriSpeech/test-clean/1320/122617/1320-122617-0016.flac	 5.20	the cunning man is afraid that his breath will blow upon his brothers and take away their courage too
data/LibriSpeech/test-clean/1320/122617/1320-122617-0016.flac	 6.24	the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david
data/LibriSpeech/test-clean/1320/122617/1320-122617-0016.flac	 8.01	the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received
data/LibriSpeech/test-clean/1320/122617/1320-122617-0016.flac	 9.85	the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received they must stand further off
data/LibriSpeech/test-clean/1320/122617/1320-122617-0041.flac	 4.05	unkus cast his skin and stepped forth in his own beautiful proportions
data/LibriSpeech/test-clean/1320/122617/1320-122617-0000.flac	 3.09	notwithstanding the high resolution of hawkeye
data/LibriSpeech/test-clean/1320/122617/1320-122617-0000.flac	 7.44	notwithstanding the high resolution of hakai he fully comprehended all the difficulties and danger he was about to incur
data/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac	 0.87	the scout
data/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac	 4.18	the scout who had left david at the door to ascertain they were not observed
data/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac	 5.36	the scout who had left david at the door to ascertain they were not observed thought it prudent to
data/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac	 6.84	the scout who had left david at the door to ascertain they were not observed thought it prudent to preserve his disguise
data/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac	 8.51	the scout who had left david at the door to ascertain they were not observed thought it prudent to preserve his disguise until assured of their privacy
data/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac	 1.65	god bless you friend
data/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac	 4.24	god bless you friend i do believe your sin is not greatly wrong
data/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac	 6.06	god bless you friend i do believe your sin is not greatly wrong when the matter is duly considered
data/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac	 8.46	god bless you friend i do believe your sin is not greatly wrong when the matter is duly considered and keeping eternity before the eyes
data/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac	 11.84	god bless you friend i do believe your sin is not greatly wrong when the matter is duly considered and keeping eternity before the eyes though much depends on the natural gifts and the force of temptation
data/LibriSpeech/test-clean/1320/122617/1320-122617-0037.flac	 1.94	the delaware dog he said
data/LibriSpeech/test-clean/1320/122617/1320-122617-0037.flac	 6.27	the delaware dog he said leaning forward and peering through the dim light to catch the expression of the others features
data/LibriSpeech/test-clean/1320/122617/1320-122617-0037.flac	 7.07	the delaware dog he said leaning forward and peering through the dim light to catch the expression of the others features is he afraid
data/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac	 2.14	what shall we do with the mingos at the door
data/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac	 3.28	what shall we do with the mingos at the door they count six
data/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac	 4.94	what shall we do with the mingos at the door they count six and the singer is as good as nothing
data/LibriSpeech/test-clean/1320/122617/1320-122617-0001.flac	 1.87	in his return to the camp
data/LibriSpeech/test-clean/1320/122617/1320-122617-0001.flac	 4.05	in his return to the camp his acute and practiced intellects
data/LibriSpeech/test-clean/1320/122617/1320-122617-0001.flac	 10.30	in his return to the camp his acute and practiced intellects were intently engaged in devising means to counteract a watchfulness and suspicion on the part of his enemies
data/LibriSpeech/test-clean/1320/122617/1320-122617-0001.flac	 13.57	in his return to the camp his acute and practiced intellects were intently engaged in devising means to counteract a watchfulness and suspicion on the part of his enemies that he knew were in no degree inferior to his own
data/LibriSpeech/test-clean/1320/122617/1320-122617-0040.flac	 3.36	he had no occasion to delay for at the next instant
data/LibriSpeech/test-clean/1320/122617/1320-122617-0040.flac	 7.65	he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village
data/LibriSpeech/test-clean/1320/122617/1320-122617-0017.flac	 2.34	then as if satisfied of their safety
data/LibriSpeech/test-clean/1320/122617/1320-122617-0017.flac	 5.52	then as if satisfied of their safety the scout left his position and slowly entered the place
data/LibriSpeech/test-clean/1320/122617/1320-122617-0026.flac	 0.85	well
data/LibriSpeech/test-clean/1320/122617/1320-122617-0026.flac	 4.82	well what cant be done by main courage in war must be done by circumvention
data/LibriSpeech/test-clean/1320/122617/1320-122617-0030.flac	 1.46	so choose for yourself
data/LibriSpeech/test-clean/1320/122617/1320-122617-0030.flac	 2.51	so choose for yourself to make a rush
data/LibriSpeech/test-clean/1320/122617/1320-122617-0030.flac	 3.46	so choose for yourself to make a rush or tarry here
data/LibriSpeech/test-clean/1320/122617/1320-122617-0010.flac	 3.67	the task will not be difficult returned david hesitating
data/LibriSpeech/test-clean/1320/122617/1320-122617-0010.flac	 9.47	the task will not be difficult returned david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes
data/LibriSpeech/test-clean/1320/122617/1320-122617-0006.flac	 5.37	can these things be returned david breathing more freely as the truth began to dawn upon him
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 3.72	come come returned hawkeye encasing his honest countenance
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 7.04	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 8.89	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 11.80	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones is a
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 16.16	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 16.75	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed
data/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac	 18.04	come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business
data/LibriSpeech/test-clean/1320/122617/1320-122617-0011.flac	 4.06	the lodge in which uncus was confined was in the very center of the village
data/LibriSpeech/test-clean/1320/122617/1320-122617-0011.flac	 9.41	the lodge in which unkus was confined was in the very center of the village and in a situation perhaps more difficult than any other to approach or leave without observation
data/LibriSpeech/test-clean/1320/122617/1320-122617-0031.flac	 2.93	bravely and generously has he battled in my behalf
data/LibriSpeech/test-clean/1320/122617/1320-122617-0031.flac	 5.76	bravely and generously has he battled in my behalf and this and more will i dare in his service
data/LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac	 2.45	as soon as these dispositions were made
data/LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac	 5.46	as soon as these dispositions were made the scout turned to david and gave him his parting instructions
data/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac	 3.84	if a rock or a rivulet or a bit of earth harder than common
data/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac	 6.42	if a rock or a rivulet or a bit of earth harder than common severed the links of the clue they followed
data/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac	 9.69	if a rock or a rivulet or a bit of earth harder than common severed the links of the clue they followed the true eye of the scout recovered them at a distance
data/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac	 13.37	if a rock or a rivulet or a bit of earth harder than common severed the links of the clue they followed the true eye of the scout recovered them at a distance and seldom rendered the delay of a single moment necessary
data/LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac	 1.99	chingachukuk had caught the look
data/LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac	 3.74	chingachukuk had caught the look and motioning with his hand
data/LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac	 5.16	chingachkuk had caught the look and motioning with his hand he bade him speak
data/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac	 1.70	let us retrace our steps
data/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac	 3.23	let us retrace our steps and examine as we go
data/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac	 4.68	let us retrace our steps and examine as we go with keener eyes
data/LibriSpeech/test-clean/1320/122612/1320-122612-0010.flac	 1.76	si serancas
data/LibriSpeech/test-clean/1320/122612/1320-122612-0010.flac	 3.27	see said unkus pointing north and south
data/LibriSpeech/test-clean/1320/122612/1320-122612-0010.flac	 6.69	see said unkus pointing north and south at the evident marks of the broad trail on either side of him
data/LibriSpeech/test-clean/1320/122612/1320-122612-0010.flac	 9.70	see said unkus pointing north and south at the evident marks of the broad trail on either side of him the dark hair has gone toward the forest
data/LibriSpeech/test-clean/1320/122612/1320-122612-0001.flac	 2.03	the dews were suffered to exhale
data/LibriSpeech/test-clean/1320/122612/1320-122612-0001.flac	 4.10	the dews were suffered to exhale and the sun had dispersed the mists
data/LibriSpeech/test-clean/1320/122612/1320-122612-0001.flac	 9.02	the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey
data/LibriSpeech/test-clean/1320/122612/1320-122612-0000.flac	 7.20	since the period of our tale the active spirit of the country has surrounded it with a belt of rich and thriving settlements
data/LibriSpeech/test-clean/1320/122612/1320-122612-0000.flac	 10.84	since the period of our tale the active spirit of the country has surrounded it with a belt of rich and thriving settlements though none but the hunter or the savage is ever known even now to be found
data/LibriSpeech/test-clean/1320/122612/1320-122612-0000.flac	 12.97	since the period of our tale the active spirit of the country has surrounded it with a belt of rich and thriving settlements though none but the hunter or the savage is ever known even now to penetrate its wild recesses
data/LibriSpeech/test-clean/1320/122612/1320-122612-0016.flac	 3.31	run back unkus and bring me the size of the singers foot
data/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac	 2.78	he often stopped to examine the trees
data/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac	 6.84	he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity
data/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac	 7.82	he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the velocity of the tree
data/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac	 9.55	he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the color of its waters
data/LibriSpeech/test-clean/1320/122612/1320-122612-0015.flac	 5.89	the whole party crowded to the spot where unkus pointed out the impression of a moccasin in the moist alluvian
data/LibriSpeech/test-clean/1320/122612/1320-122612-0014.flac	 3.24	the examination however resulted in no discovery
data/LibriSpeech/test-clean/1320/122612/1320-122612-0002.flac	 2.24	after proceeding a few miles
data/LibriSpeech/test-clean/1320/122612/1320-122612-0002.flac	 4.65	after proceeding a few miles the progress of hawkeye who led the advance
data/LibriSpeech/test-clean/1320/122612/1320-122612-0002.flac	 6.25	after proceeding a few miles the progress of hawkeye who led the advance became more deliberate
data/LibriSpeech/test-clean/1320/122612/1320-122612-0002.flac	 7.14	after proceeding a few miles the progress of hawkeye who led the advance became more deliberate and watchful
data/LibriSpeech/test-clean/1320/122612/1320-122612-0005.flac	 1.13	yet here are we
data/LibriSpeech/test-clean/1320/122612/1320-122612-0005.flac	 3.23	yet here are we within a short range of the scaroons
data/LibriSpeech/test-clean/1320/122612/1320-122612-0005.flac	 5.72	yet here are we within a short range of the scaroons and not a sign of a trail have we crossed
data/LibriSpeech/test-clean/1320/122612/1320-122612-0013.flac	 3.39	a circle of a few hundred feet in circumference was drawn
data/LibriSpeech/test-clean/1320/122612/1320-122612-0013.flac	 6.18	a circle of a few hundred feet in circumference was drawn and each of the party took a segment for his portion
data/LibriSpeech/test-clean/1320/122612/1320-122612-0009.flac	 3.58	it would have been more wonderful had he spoken without a bidding
data/LibriSpeech/test-clean/1320/122612/1320-122612-0008.flac	 3.37	the eyes of the whole party followed the unexpected movement
data/LibriSpeech/test-clean/1320/122612/1320-122612-0008.flac	 7.35	the eyes of the whole party followed the unexpected movement and read their success in the air of triumph that the youth assumed
data/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac	 2.99	extinguished brands were lying around a spring
data/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac	 6.04	extinguished brands were lying around a spring the offals of a deer were scattered about the place
data/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac	 10.05	extinguished brands were lying around a spring the offals of a deer were scattered about the place and the trees bore evident marks of having been browsed by the horses
data/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac	 1.93	distrusting his own judgment
data/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac	 5.92	distrusting his own judgment his appeals to the opinion of chingachkuk were frequent and earnest
data/LibriSpeech/test-clean/2300/131720/2300-131720-0014.flac	 3.51	mr addison was a leader far ahead of the time
data/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac	 0.92	there
data/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac	 6.50	there messiers johnson and hammer put into practice many of the ideas now standard in the art
data/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac	 10.25	there messiers johnson and hammer put into practice many of the ideas now standard in the art and secured much useful data for the work in new york
data/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac	 11.55	there messiers johnson and hammer put into practice many of the ideas now standard in the art and secured much useful data for the work in new york of which the story
data/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac	 12.67	there messiers johnson and hammer put into practice many of the ideas now standard in the art and secured much useful data for the work in new york of which the story has just been told
data/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac	 1.74	he felt he was up against it
data/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac	 5.19	he felt he was up against it and that perhaps another kind of a job would suit him better
data/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac	 6.06	he soon foresaw that still greater economy would be necessary for commercial success
data/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac	 9.09	he soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening
data/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac	 12.09	he soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening but for the compact district of large cities
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 1.10	meanwhile
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 4.62	meanwhile he had called upon me to make a report of the threewire system
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 5.88	meanwhile he had called upon me to make a report of the threewire system known in england as the 3wire system
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 6.77	meanwhile he had called upon me to make a report of the threewire system known in england as the hopkinson
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 8.86	meanwhile he had called upon me to make a report of the threewire system known in england as the hopkinson both dr john hopkinson
data/LibriSpeech/test-clean/2300/131720/2300-131720-0022.flac	 13.19	meanwhile he had called upon me to make a report of the threewire system known in england as the hopkinson both dr john hopkinson and mr edison being independent inventors at practically the same time
data/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac	 0.89	the others
data/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac	 4.88	the others having been in operation too short a time to show definite results
data/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac	 8.35	the others having been in operation too short a time to show definite results although they also went quickly to a dividend basis
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 1.55	in this connection
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 4.72	in this connection it should be mentioned that the association of edison
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 6.18	in this connection it should be mentioned that the association of edison illuminating companies
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 7.74	in this connection it should be mentioned that the association of edison illuminating companies in the same year
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 10.61	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 12.26	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 12.95	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 17.86	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above 1000 lights
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 22.48	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above 1000 lights and that the best financial results were invariably secured
data/LibriSpeech/test-clean/2300/131720/2300-131720-0035.flac	 25.10	in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above 1000 lights and that the best financial results were invariably secured in a station selling current by meter
data/LibriSpeech/test-clean/2300/131720/2300-131720-0023.flac	 4.00	i think he was perhaps more appreciative that i was of the discipline of the
data/LibriSpeech/test-clean/2300/131720/2300-131720-0023.flac	 5.50	i think he was perhaps more appreciative that i was of the discipline of the edison construction department
data/LibriSpeech/test-clean/2300/131720/2300-131720-0023.flac	 10.70	i think he was perhaps more appreciative that i was of the discipline of the edison construction department and thought it would be well for us to wait until the morning of the 4th before we started up
data/LibriSpeech/test-clean/2300/131720/2300-131720-0019.flac	 3.07	the strong position held by the edison system
data/LibriSpeech/test-clean/2300/131720/2300-131720-0019.flac	 6.92	the strong position held by the edison system under the strenuous competition that was already springing up
data/LibriSpeech/test-clean/2300/131720/2300-131720-0019.flac	 10.85	the strong position held by the edison system under the strenuous competition that was already springing up was enormously improved by the introduction of the threewire system
data/LibriSpeech/test-clean/2300/131720/2300-131720-0019.flac	 14.47	the strong position held by the edison system under the strenuous competition that was already springing up was enormously improved by the introduction of the threewire system and it gave an immediate impetus to incandescent lighting
data/LibriSpeech/test-clean/2300/131720/2300-131720-0039.flac	 1.12	the problem
data/LibriSpeech/test-clean/2300/131720/2300-131720-0039.flac	 1.97	the problem was solved
data/LibriSpeech/test-clean/2300/131720/2300-131720-0003.flac	 3.11	the dynamo electric machine though small
